,close,date,time
2020-10-13 11:30:00,235.4,2020-10-13,1130
2020-10-13 13:05:00,233.8,2020-10-13,1305
2020-10-13 13:10:00,233.59,2020-10-13,1310
2020-10-13 13:15:00,234.4,2020-10-13,1315
2020-10-13 13:20:00,235.49,2020-10-13,1320
2020-10-13 13:25:00,235.56,2020-10-13,1325
2020-10-13 13:30:00,234.98,2020-10-13,1330
2020-10-13 13:35:00,234.71,2020-10-13,1335
2020-10-13 13:40:00,235.09,2020-10-13,1340
2020-10-13 13:45:00,235.88,2020-10-13,1345
2020-10-13 13:50:00,235.82,2020-10-13,1350
2020-10-13 13:55:00,235.92,2020-10-13,1355
2020-10-13 14:00:00,235.95,2020-10-13,1400
2020-10-13 14:05:00,235.46,2020-10-13,1405
2020-10-13 14:10:00,235.95,2020-10-13,1410
2020-10-13 14:15:00,236.38,2020-10-13,1415
2020-10-13 14:20:00,237.6,2020-10-13,1420
2020-10-13 14:25:00,237.5,2020-10-13,1425
2020-10-13 14:30:00,237.1,2020-10-13,1430
2020-10-13 14:35:00,237.6,2020-10-13,1435
2020-10-13 14:40:00,237.03,2020-10-13,1440
2020-10-13 14:45:00,236.24,2020-10-13,1445
2020-10-13 14:50:00,235.81,2020-10-13,1450
2020-10-13 14:55:00,236.0,2020-10-13,1455
2020-10-13 15:00:00,235.67,2020-10-13,1500
2020-10-14 09:35:00,239.46,2020-10-14,0935
2020-10-14 09:40:00,242.11,2020-10-14,0940
2020-10-14 09:45:00,242.64,2020-10-14,0945
2020-10-14 09:50:00,241.24,2020-10-14,0950
2020-10-14 09:55:00,243.03,2020-10-14,0955
2020-10-14 10:00:00,242.53,2020-10-14,1000
2020-10-14 10:05:00,242.84,2020-10-14,1005
2020-10-14 10:10:00,241.15,2020-10-14,1010
2020-10-14 10:15:00,239.8,2020-10-14,1015
2020-10-14 10:20:00,240.6,2020-10-14,1020
2020-10-14 10:25:00,239.57,2020-10-14,1025
2020-10-14 10:30:00,237.78,2020-10-14,1030
2020-10-14 10:35:00,239.0,2020-10-14,1035
2020-10-14 10:40:00,236.5,2020-10-14,1040
2020-10-14 10:45:00,237.31,2020-10-14,1045
2020-10-14 10:50:00,238.51,2020-10-14,1050
2020-10-14 10:55:00,237.6,2020-10-14,1055
2020-10-14 11:00:00,237.57,2020-10-14,1100
2020-10-14 11:05:00,236.99,2020-10-14,1105
2020-10-14 11:10:00,237.55,2020-10-14,1110
2020-10-14 11:15:00,236.5,2020-10-14,1115
2020-10-14 11:20:00,237.5,2020-10-14,1120
2020-10-14 11:25:00,237.29,2020-10-14,1125
2020-10-14 11:30:00,237.23,2020-10-14,1130
2020-10-14 13:05:00,237.33,2020-10-14,1305
2020-10-14 13:10:00,237.5,2020-10-14,1310
2020-10-14 13:15:00,235.85,2020-10-14,1315
2020-10-14 13:20:00,235.0,2020-10-14,1320
2020-10-14 13:25:00,236.78,2020-10-14,1325
2020-10-14 13:30:00,236.53,2020-10-14,1330
2020-10-14 13:35:00,237.0,2020-10-14,1335
2020-10-14 13:40:00,237.72,2020-10-14,1340
2020-10-14 13:45:00,237.24,2020-10-14,1345
2020-10-14 13:50:00,237.12,2020-10-14,1350
2020-10-14 13:55:00,237.59,2020-10-14,1355
2020-10-14 14:00:00,237.7,2020-10-14,1400
2020-10-14 14:05:00,239.4,2020-10-14,1405
2020-10-14 14:10:00,239.36,2020-10-14,1410
2020-10-14 14:15:00,239.73,2020-10-14,1415
2020-10-14 14:20:00,239.27,2020-10-14,1420
2020-10-14 14:25:00,239.32,2020-10-14,1425
2020-10-14 14:30:00,238.26,2020-10-14,1430
2020-10-14 14:35:00,238.41,2020-10-14,1435
2020-10-14 14:40:00,239.05,2020-10-14,1440
2020-10-14 14:45:00,239.27,2020-10-14,1445
2020-10-14 14:50:00,238.87,2020-10-14,1450
2020-10-14 14:55:00,237.25,2020-10-14,1455
2020-10-14 15:00:00,237.3,2020-10-14,1500
2020-10-15 09:35:00,241.35,2020-10-15,0935
2020-10-15 09:40:00,242.25,2020-10-15,0940
2020-10-15 09:45:00,242.55,2020-10-15,0945
2020-10-15 09:50:00,243.21,2020-10-15,0950
2020-10-15 09:55:00,242.51,2020-10-15,0955
2020-10-15 10:00:00,241.76,2020-10-15,1000
2020-10-15 10:05:00,239.5,2020-10-15,1005
2020-10-15 10:10:00,241.49,2020-10-15,1010
2020-10-15 10:15:00,240.17,2020-10-15,1015
2020-10-15 10:20:00,239.35,2020-10-15,1020
2020-10-15 10:25:00,238.4,2020-10-15,1025
2020-10-15 10:30:00,237.88,2020-10-15,1030
2020-10-15 10:35:00,239.73,2020-10-15,1035
2020-10-15 10:40:00,239.26,2020-10-15,1040
2020-10-15 10:45:00,240.0,2020-10-15,1045
2020-10-15 10:50:00,239.85,2020-10-15,1050
2020-10-15 10:55:00,239.47,2020-10-15,1055
2020-10-15 11:00:00,239.8,2020-10-15,1100
2020-10-15 11:05:00,239.88,2020-10-15,1105
2020-10-15 11:10:00,239.89,2020-10-15,1110
2020-10-15 11:15:00,239.86,2020-10-15,1115
2020-10-15 11:20:00,240.52,2020-10-15,1120
2020-10-15 11:25:00,239.7,2020-10-15,1125
2020-10-15 11:30:00,239.99,2020-10-15,1130
2020-10-15 13:05:00,238.62,2020-10-15,1305
2020-10-15 13:10:00,238.3,2020-10-15,1310
2020-10-15 13:15:00,239.53,2020-10-15,1315
2020-10-15 13:20:00,238.85,2020-10-15,1320
2020-10-15 13:25:00,238.62,2020-10-15,1325
2020-10-15 13:30:00,239.39,2020-10-15,1330
2020-10-15 13:35:00,239.94,2020-10-15,1335
2020-10-15 13:40:00,239.67,2020-10-15,1340
2020-10-15 13:45:00,239.3,2020-10-15,1345
2020-10-15 13:50:00,239.12,2020-10-15,1350
2020-10-15 13:55:00,238.59,2020-10-15,1355
2020-10-15 14:00:00,238.93,2020-10-15,1400
2020-10-15 14:05:00,238.74,2020-10-15,1405
2020-10-15 14:10:00,238.52,2020-10-15,1410
2020-10-15 14:15:00,238.42,2020-10-15,1415
2020-10-15 14:20:00,238.6,2020-10-15,1420
2020-10-15 14:25:00,238.26,2020-10-15,1425
2020-10-15 14:30:00,238.5,2020-10-15,1430
2020-10-15 14:35:00,238.74,2020-10-15,1435
2020-10-15 14:40:00,238.71,2020-10-15,1440
2020-10-15 14:45:00,239.65,2020-10-15,1445
2020-10-15 14:50:00,239.23,2020-10-15,1450
2020-10-15 14:55:00,238.75,2020-10-15,1455
2020-10-15 15:00:00,238.6,2020-10-15,1500
2020-10-16 09:35:00,239.89,2020-10-16,0935
2020-10-16 09:40:00,237.68,2020-10-16,0940
2020-10-16 09:45:00,236.32,2020-10-16,0945
2020-10-16 09:50:00,236.5,2020-10-16,0950
2020-10-16 09:55:00,234.41,2020-10-16,0955
2020-10-16 10:00:00,232.76,2020-10-16,1000
2020-10-16 10:05:00,232.35,2020-10-16,1005
2020-10-16 10:10:00,232.2,2020-10-16,1010
2020-10-16 10:15:00,233.86,2020-10-16,1015
2020-10-16 10:20:00,232.7,2020-10-16,1020
2020-10-16 10:25:00,233.0,2020-10-16,1025
2020-10-16 10:30:00,231.29,2020-10-16,1030
2020-10-16 10:35:00,230.5,2020-10-16,1035
2020-10-16 10:40:00,230.52,2020-10-16,1040
2020-10-16 10:45:00,230.67,2020-10-16,1045
2020-10-16 10:50:00,230.53,2020-10-16,1050
2020-10-16 10:55:00,229.46,2020-10-16,1055
2020-10-16 11:00:00,227.92,2020-10-16,1100
2020-10-16 11:05:00,228.14,2020-10-16,1105
2020-10-16 11:10:00,227.26,2020-10-16,1110
2020-10-16 11:15:00,227.3,2020-10-16,1115
2020-10-16 11:20:00,227.15,2020-10-16,1120
2020-10-16 11:25:00,225.48,2020-10-16,1125
2020-10-16 11:30:00,224.86,2020-10-16,1130
2020-10-16 13:05:00,226.59,2020-10-16,1305
2020-10-16 13:10:00,228.18,2020-10-16,1310
2020-10-16 13:15:00,226.89,2020-10-16,1315
2020-10-16 13:20:00,227.08,2020-10-16,1320
2020-10-16 13:25:00,228.3,2020-10-16,1325
2020-10-16 13:30:00,228.56,2020-10-16,1330
2020-10-16 13:35:00,228.27,2020-10-16,1335
2020-10-16 13:40:00,228.61,2020-10-16,1340
2020-10-16 13:45:00,229.65,2020-10-16,1345
2020-10-16 13:50:00,229.35,2020-10-16,1350
2020-10-16 13:55:00,229.05,2020-10-16,1355
2020-10-16 14:00:00,229.0,2020-10-16,1400
2020-10-16 14:05:00,228.58,2020-10-16,1405
2020-10-16 14:10:00,228.01,2020-10-16,1410
2020-10-16 14:15:00,227.92,2020-10-16,1415
2020-10-16 14:20:00,227.35,2020-10-16,1420
2020-10-16 14:25:00,226.93,2020-10-16,1425
2020-10-16 14:30:00,226.6,2020-10-16,1430
2020-10-16 14:35:00,227.5,2020-10-16,1435
2020-10-16 14:40:00,228.47,2020-10-16,1440
2020-10-16 14:45:00,227.78,2020-10-16,1445
2020-10-16 14:50:00,228.12,2020-10-16,1450
2020-10-16 14:55:00,228.18,2020-10-16,1455
2020-10-16 15:00:00,228.1,2020-10-16,1500
2020-10-19 09:35:00,231.7,2020-10-19,0935
2020-10-19 09:40:00,231.13,2020-10-19,0940
2020-10-19 09:45:00,234.29,2020-10-19,0945
2020-10-19 09:50:00,235.17,2020-10-19,0950
2020-10-19 09:55:00,234.82,2020-10-19,0955
2020-10-19 10:00:00,233.78,2020-10-19,1000
2020-10-19 10:05:00,235.0,2020-10-19,1005
2020-10-19 10:10:00,234.4,2020-10-19,1010
2020-10-19 10:15:00,234.47,2020-10-19,1015
2020-10-19 10:20:00,233.4,2020-10-19,1020
2020-10-19 10:25:00,233.46,2020-10-19,1025
2020-10-19 10:30:00,233.56,2020-10-19,1030
2020-10-19 10:35:00,231.2,2020-10-19,1035
2020-10-19 10:40:00,231.67,2020-10-19,1040
2020-10-19 10:45:00,232.2,2020-10-19,1045
2020-10-19 10:50:00,231.38,2020-10-19,1050
2020-10-19 10:55:00,231.25,2020-10-19,1055
2020-10-19 11:00:00,231.12,2020-10-19,1100
2020-10-19 11:05:00,231.74,2020-10-19,1105
2020-10-19 11:10:00,232.6,2020-10-19,1110
2020-10-19 11:15:00,231.68,2020-10-19,1115
2020-10-19 11:20:00,230.6,2020-10-19,1120
2020-10-19 11:25:00,230.5,2020-10-19,1125
2020-10-19 11:30:00,230.37,2020-10-19,1130
2020-10-19 13:05:00,231.35,2020-10-19,1305
2020-10-19 13:10:00,232.0,2020-10-19,1310
2020-10-19 13:15:00,231.3,2020-10-19,1315
2020-10-19 13:20:00,232.4,2020-10-19,1320
2020-10-19 13:25:00,232.46,2020-10-19,1325
2020-10-19 13:30:00,230.81,2020-10-19,1330
2020-10-19 13:35:00,229.66,2020-10-19,1335
2020-10-19 13:40:00,229.63,2020-10-19,1340
2020-10-19 13:45:00,229.37,2020-10-19,1345
2020-10-19 13:50:00,228.58,2020-10-19,1350
2020-10-19 13:55:00,228.38,2020-10-19,1355
2020-10-19 14:00:00,228.6,2020-10-19,1400
2020-10-19 14:05:00,228.38,2020-10-19,1405
2020-10-19 14:10:00,229.05,2020-10-19,1410
2020-10-19 14:15:00,228.4,2020-10-19,1415
2020-10-19 14:20:00,228.91,2020-10-19,1420
2020-10-19 14:25:00,228.8,2020-10-19,1425
2020-10-19 14:30:00,228.56,2020-10-19,1430
2020-10-19 14:35:00,228.26,2020-10-19,1435
2020-10-19 14:40:00,228.29,2020-10-19,1440
2020-10-19 14:45:00,228.7,2020-10-19,1445
2020-10-19 14:50:00,228.51,2020-10-19,1450
2020-10-19 14:55:00,229.16,2020-10-19,1455
2020-10-19 15:00:00,229.41,2020-10-19,1500
2020-10-20 09:35:00,230.0,2020-10-20,0935
2020-10-20 09:40:00,231.6,2020-10-20,0940
2020-10-20 09:45:00,233.15,2020-10-20,0945
2020-10-20 09:50:00,231.11,2020-10-20,0950
2020-10-20 09:55:00,231.84,2020-10-20,0955
2020-10-20 10:00:00,232.34,2020-10-20,1000
2020-10-20 10:05:00,232.39,2020-10-20,1005
2020-10-20 10:10:00,233.49,2020-10-20,1010
2020-10-20 10:15:00,234.66,2020-10-20,1015
2020-10-20 10:20:00,235.21,2020-10-20,1020
2020-10-20 10:25:00,234.58,2020-10-20,1025
2020-10-20 10:30:00,235.23,2020-10-20,1030
2020-10-20 10:35:00,234.88,2020-10-20,1035
2020-10-20 10:40:00,236.71,2020-10-20,1040
2020-10-20 10:45:00,235.95,2020-10-20,1045
2020-10-20 10:50:00,235.93,2020-10-20,1050
2020-10-20 10:55:00,236.0,2020-10-20,1055
2020-10-20 11:00:00,235.79,2020-10-20,1100
2020-10-20 11:05:00,234.98,2020-10-20,1105
2020-10-20 11:10:00,234.39,2020-10-20,1110
2020-10-20 11:15:00,234.5,2020-10-20,1115
2020-10-20 11:20:00,234.55,2020-10-20,1120
2020-10-20 11:25:00,234.85,2020-10-20,1125
2020-10-20 11:30:00,235.82,2020-10-20,1130
2020-10-20 13:05:00,234.11,2020-10-20,1305
2020-10-20 13:10:00,234.24,2020-10-20,1310
2020-10-20 13:15:00,234.55,2020-10-20,1315
2020-10-20 13:20:00,234.74,2020-10-20,1320
2020-10-20 13:25:00,235.88,2020-10-20,1325
2020-10-20 13:30:00,235.92,2020-10-20,1330
2020-10-20 13:35:00,236.5,2020-10-20,1335
2020-10-20 13:40:00,236.96,2020-10-20,1340
2020-10-20 13:45:00,237.01,2020-10-20,1345
2020-10-20 13:50:00,237.31,2020-10-20,1350
2020-10-20 13:55:00,238.65,2020-10-20,1355
2020-10-20 14:00:00,237.5,2020-10-20,1400
2020-10-20 14:05:00,237.2,2020-10-20,1405
2020-10-20 14:10:00,238.67,2020-10-20,1410
2020-10-20 14:15:00,241.0,2020-10-20,1415
2020-10-20 14:20:00,238.93,2020-10-20,1420
2020-10-20 14:25:00,239.5,2020-10-20,1425
2020-10-20 14:30:00,239.14,2020-10-20,1430
2020-10-20 14:35:00,240.28,2020-10-20,1435
2020-10-20 14:40:00,241.01,2020-10-20,1440
2020-10-20 14:45:00,240.28,2020-10-20,1445
2020-10-20 14:50:00,240.62,2020-10-20,1450
2020-10-20 14:55:00,240.99,2020-10-20,1455
2020-10-20 15:00:00,241.6,2020-10-20,1500
2020-10-21 09:35:00,238.39,2020-10-21,0935
2020-10-21 09:40:00,240.42,2020-10-21,0940
2020-10-21 09:45:00,239.0,2020-10-21,0945
2020-10-21 09:50:00,238.3,2020-10-21,0950
2020-10-21 09:55:00,238.91,2020-10-21,0955
2020-10-21 10:00:00,237.45,2020-10-21,1000
2020-10-21 10:05:00,236.2,2020-10-21,1005
2020-10-21 10:10:00,236.03,2020-10-21,1010
2020-10-21 10:15:00,235.15,2020-10-21,1015
2020-10-21 10:20:00,234.0,2020-10-21,1020
2020-10-21 10:25:00,232.91,2020-10-21,1025
2020-10-21 10:30:00,232.88,2020-10-21,1030
2020-10-21 10:35:00,231.25,2020-10-21,1035
2020-10-21 10:40:00,231.65,2020-10-21,1040
2020-10-21 10:45:00,231.6,2020-10-21,1045
2020-10-21 10:50:00,231.49,2020-10-21,1050
2020-10-21 10:55:00,231.63,2020-10-21,1055
2020-10-21 11:00:00,231.15,2020-10-21,1100
2020-10-21 11:05:00,229.96,2020-10-21,1105
2020-10-21 11:10:00,229.77,2020-10-21,1110
2020-10-21 11:15:00,230.31,2020-10-21,1115
2020-10-21 11:20:00,230.11,2020-10-21,1120
2020-10-21 11:25:00,230.08,2020-10-21,1125
2020-10-21 11:30:00,230.0,2020-10-21,1130
2020-10-21 13:05:00,229.02,2020-10-21,1305
2020-10-21 13:10:00,229.16,2020-10-21,1310
2020-10-21 13:15:00,228.9,2020-10-21,1315
2020-10-21 13:20:00,228.33,2020-10-21,1320
2020-10-21 13:25:00,228.75,2020-10-21,1325
2020-10-21 13:30:00,228.75,2020-10-21,1330
2020-10-21 13:35:00,230.0,2020-10-21,1335
2020-10-21 13:40:00,230.4,2020-10-21,1340
2020-10-21 13:45:00,230.9,2020-10-21,1345
2020-10-21 13:50:00,230.77,2020-10-21,1350
2020-10-21 13:55:00,231.0,2020-10-21,1355
2020-10-21 14:00:00,231.45,2020-10-21,1400
2020-10-21 14:05:00,231.6,2020-10-21,1405
2020-10-21 14:10:00,231.6,2020-10-21,1410
2020-10-21 14:15:00,232.03,2020-10-21,1415
2020-10-21 14:20:00,230.94,2020-10-21,1420
2020-10-21 14:25:00,230.0,2020-10-21,1425
2020-10-21 14:30:00,230.35,2020-10-21,1430
2020-10-21 14:35:00,231.04,2020-10-21,1435
2020-10-21 14:40:00,232.49,2020-10-21,1440
2020-10-21 14:45:00,231.94,2020-10-21,1445
2020-10-21 14:50:00,231.9,2020-10-21,1450
2020-10-21 14:55:00,232.4,2020-10-21,1455
2020-10-21 15:00:00,232.33,2020-10-21,1500
2020-10-22 09:35:00,230.9,2020-10-22,0935
2020-10-22 09:40:00,229.28,2020-10-22,0940
2020-10-22 09:45:00,227.47,2020-10-22,0945
2020-10-22 09:50:00,228.15,2020-10-22,0950
2020-10-22 09:55:00,228.0,2020-10-22,0955
2020-10-22 10:00:00,229.22,2020-10-22,1000
2020-10-22 10:05:00,228.92,2020-10-22,1005
2020-10-22 10:10:00,228.5,2020-10-22,1010
2020-10-22 10:15:00,228.77,2020-10-22,1015
2020-10-22 10:20:00,227.69,2020-10-22,1020
2020-10-22 10:25:00,228.02,2020-10-22,1025
2020-10-22 10:30:00,228.58,2020-10-22,1030
2020-10-22 10:35:00,228.5,2020-10-22,1035
2020-10-22 10:40:00,228.2,2020-10-22,1040
2020-10-22 10:45:00,227.99,2020-10-22,1045
2020-10-22 10:50:00,227.99,2020-10-22,1050
2020-10-22 10:55:00,227.97,2020-10-22,1055
2020-10-22 11:00:00,230.18,2020-10-22,1100
2020-10-22 11:05:00,231.3,2020-10-22,1105
2020-10-22 11:10:00,230.5,2020-10-22,1110
2020-10-22 11:15:00,230.3,2020-10-22,1115
2020-10-22 11:20:00,230.58,2020-10-22,1120
2020-10-22 11:25:00,230.28,2020-10-22,1125
2020-10-22 11:30:00,229.88,2020-10-22,1130
2020-10-22 13:05:00,230.07,2020-10-22,1305
2020-10-22 13:10:00,230.26,2020-10-22,1310
2020-10-22 13:15:00,231.11,2020-10-22,1315
2020-10-22 13:20:00,230.97,2020-10-22,1320
2020-10-22 13:25:00,230.79,2020-10-22,1325
2020-10-22 13:30:00,231.74,2020-10-22,1330
2020-10-22 13:35:00,232.3,2020-10-22,1335
2020-10-22 13:40:00,233.78,2020-10-22,1340
2020-10-22 13:45:00,232.9,2020-10-22,1345
2020-10-22 13:50:00,232.31,2020-10-22,1350
2020-10-22 13:55:00,231.55,2020-10-22,1355
2020-10-22 14:00:00,231.99,2020-10-22,1400
2020-10-22 14:05:00,231.03,2020-10-22,1405
2020-10-22 14:10:00,231.68,2020-10-22,1410
2020-10-22 14:15:00,231.9,2020-10-22,1415
2020-10-22 14:20:00,232.18,2020-10-22,1420
2020-10-22 14:25:00,232.55,2020-10-22,1425
2020-10-22 14:30:00,231.71,2020-10-22,1430
2020-10-22 14:35:00,231.71,2020-10-22,1435
2020-10-22 14:40:00,231.12,2020-10-22,1440
2020-10-22 14:45:00,232.02,2020-10-22,1445
2020-10-22 14:50:00,232.0,2020-10-22,1450
2020-10-22 14:55:00,230.7,2020-10-22,1455
2020-10-22 15:00:00,231.88,2020-10-22,1500
2020-10-23 09:35:00,232.7,2020-10-23,0935
2020-10-23 09:40:00,236.1,2020-10-23,0940
2020-10-23 09:45:00,237.29,2020-10-23,0945
2020-10-23 09:50:00,238.43,2020-10-23,0950
2020-10-23 09:55:00,235.77,2020-10-23,0955
2020-10-23 10:00:00,235.96,2020-10-23,1000
2020-10-23 10:05:00,236.01,2020-10-23,1005
2020-10-23 10:10:00,235.21,2020-10-23,1010
2020-10-23 10:15:00,235.17,2020-10-23,1015
2020-10-23 10:20:00,233.33,2020-10-23,1020
2020-10-23 10:25:00,233.12,2020-10-23,1025
2020-10-23 10:30:00,233.06,2020-10-23,1030
2020-10-23 10:35:00,233.37,2020-10-23,1035
2020-10-23 10:40:00,233.11,2020-10-23,1040
2020-10-23 10:45:00,233.8,2020-10-23,1045
2020-10-23 10:50:00,233.99,2020-10-23,1050
2020-10-23 10:55:00,233.38,2020-10-23,1055
2020-10-23 11:00:00,232.59,2020-10-23,1100
2020-10-23 11:05:00,233.6,2020-10-23,1105
2020-10-23 11:10:00,234.9,2020-10-23,1110
2020-10-23 11:15:00,234.9,2020-10-23,1115
2020-10-23 11:20:00,234.4,2020-10-23,1120
2020-10-23 11:25:00,234.6,2020-10-23,1125
2020-10-23 11:30:00,234.3,2020-10-23,1130
2020-10-23 13:05:00,233.53,2020-10-23,1305
2020-10-23 13:10:00,233.89,2020-10-23,1310
2020-10-23 13:15:00,233.4,2020-10-23,1315
2020-10-23 13:20:00,232.71,2020-10-23,1320
2020-10-23 13:25:00,233.11,2020-10-23,1325
2020-10-23 13:30:00,234.38,2020-10-23,1330
2020-10-23 13:35:00,233.22,2020-10-23,1335
2020-10-23 13:40:00,231.12,2020-10-23,1340
2020-10-23 13:45:00,232.38,2020-10-23,1345
2020-10-23 13:50:00,231.9,2020-10-23,1350
2020-10-23 13:55:00,231.4,2020-10-23,1355
2020-10-23 14:00:00,230.4,2020-10-23,1400
2020-10-23 14:05:00,228.3,2020-10-23,1405
2020-10-23 14:10:00,226.47,2020-10-23,1410
2020-10-23 14:15:00,225.3,2020-10-23,1415
2020-10-23 14:20:00,226.79,2020-10-23,1420
2020-10-23 14:25:00,226.86,2020-10-23,1425
2020-10-23 14:30:00,226.94,2020-10-23,1430
2020-10-23 14:35:00,226.5,2020-10-23,1435
2020-10-23 14:40:00,226.67,2020-10-23,1440
2020-10-23 14:45:00,225.88,2020-10-23,1445
2020-10-23 14:50:00,224.8,2020-10-23,1450
2020-10-23 14:55:00,225.5,2020-10-23,1455
2020-10-23 15:00:00,225.0,2020-10-23,1500
2020-10-26 09:35:00,222.48,2020-10-26,0935
2020-10-26 09:40:00,225.5,2020-10-26,0940
2020-10-26 09:45:00,223.64,2020-10-26,0945
2020-10-26 09:50:00,228.89,2020-10-26,0950
2020-10-26 09:55:00,227.87,2020-10-26,0955
2020-10-26 10:00:00,227.88,2020-10-26,1000
2020-10-26 10:05:00,226.55,2020-10-26,1005
2020-10-26 10:10:00,228.88,2020-10-26,1010
2020-10-26 10:15:00,227.9,2020-10-26,1015
2020-10-26 10:20:00,229.21,2020-10-26,1020
2020-10-26 10:25:00,231.59,2020-10-26,1025
2020-10-26 10:30:00,230.85,2020-10-26,1030
2020-10-26 10:35:00,231.27,2020-10-26,1035
2020-10-26 10:40:00,230.88,2020-10-26,1040
2020-10-26 10:45:00,229.8,2020-10-26,1045
2020-10-26 10:50:00,230.5,2020-10-26,1050
2020-10-26 10:55:00,231.9,2020-10-26,1055
2020-10-26 11:00:00,231.5,2020-10-26,1100
2020-10-26 11:05:00,232.64,2020-10-26,1105
2020-10-26 11:10:00,232.45,2020-10-26,1110
2020-10-26 11:15:00,233.0,2020-10-26,1115
2020-10-26 11:20:00,232.5,2020-10-26,1120
2020-10-26 11:25:00,231.5,2020-10-26,1125
2020-10-26 11:30:00,231.97,2020-10-26,1130
2020-10-26 13:05:00,232.45,2020-10-26,1305
2020-10-26 13:10:00,232.49,2020-10-26,1310
2020-10-26 13:15:00,233.25,2020-10-26,1315
2020-10-26 13:20:00,232.83,2020-10-26,1320
2020-10-26 13:25:00,232.71,2020-10-26,1325
2020-10-26 13:30:00,233.36,2020-10-26,1330
2020-10-26 13:35:00,232.49,2020-10-26,1335
2020-10-26 13:40:00,233.01,2020-10-26,1340
2020-10-26 13:45:00,232.99,2020-10-26,1345
2020-10-26 13:50:00,231.99,2020-10-26,1350
2020-10-26 13:55:00,231.1,2020-10-26,1355
2020-10-26 14:00:00,230.71,2020-10-26,1400
2020-10-26 14:05:00,231.0,2020-10-26,1405
2020-10-26 14:10:00,230.94,2020-10-26,1410
2020-10-26 14:15:00,232.65,2020-10-26,1415
2020-10-26 14:20:00,232.62,2020-10-26,1420
2020-10-26 14:25:00,233.0,2020-10-26,1425
2020-10-26 14:30:00,232.69,2020-10-26,1430
2020-10-26 14:35:00,232.82,2020-10-26,1435
2020-10-26 14:40:00,233.01,2020-10-26,1440
2020-10-26 14:45:00,233.01,2020-10-26,1445
2020-10-26 14:50:00,232.61,2020-10-26,1450
2020-10-26 14:55:00,233.05,2020-10-26,1455
2020-10-26 15:00:00,233.15,2020-10-26,1500
2020-10-27 09:35:00,233.69,2020-10-27,0935
2020-10-27 09:40:00,236.6,2020-10-27,0940
2020-10-27 09:45:00,235.69,2020-10-27,0945
2020-10-27 09:50:00,236.74,2020-10-27,0950
2020-10-27 09:55:00,238.59,2020-10-27,0955
2020-10-27 10:00:00,235.69,2020-10-27,1000
2020-10-27 10:05:00,234.93,2020-10-27,1005
2020-10-27 10:10:00,234.51,2020-10-27,1010
2020-10-27 10:15:00,233.0,2020-10-27,1015
2020-10-27 10:20:00,232.86,2020-10-27,1020
2020-10-27 10:25:00,232.83,2020-10-27,1025
2020-10-27 10:30:00,233.11,2020-10-27,1030
2020-10-27 10:35:00,233.24,2020-10-27,1035
2020-10-27 10:40:00,232.81,2020-10-27,1040
2020-10-27 10:45:00,233.76,2020-10-27,1045
2020-10-27 10:50:00,234.2,2020-10-27,1050
2020-10-27 10:55:00,234.71,2020-10-27,1055
2020-10-27 11:00:00,234.8,2020-10-27,1100
2020-10-27 11:05:00,234.54,2020-10-27,1105
2020-10-27 11:10:00,234.39,2020-10-27,1110
2020-10-27 11:15:00,234.09,2020-10-27,1115
2020-10-27 11:20:00,234.1,2020-10-27,1120
2020-10-27 11:25:00,233.1,2020-10-27,1125
2020-10-27 11:30:00,233.5,2020-10-27,1130
2020-10-27 13:05:00,233.56,2020-10-27,1305
2020-10-27 13:10:00,234.18,2020-10-27,1310
2020-10-27 13:15:00,234.99,2020-10-27,1315
2020-10-27 13:20:00,233.91,2020-10-27,1320
2020-10-27 13:25:00,235.19,2020-10-27,1325
2020-10-27 13:30:00,235.24,2020-10-27,1330
2020-10-27 13:35:00,235.38,2020-10-27,1335
2020-10-27 13:40:00,236.6,2020-10-27,1340
2020-10-27 13:45:00,236.01,2020-10-27,1345
2020-10-27 13:50:00,235.93,2020-10-27,1350
2020-10-27 13:55:00,235.97,2020-10-27,1355
2020-10-27 14:00:00,235.78,2020-10-27,1400
2020-10-27 14:05:00,236.17,2020-10-27,1405
2020-10-27 14:10:00,236.61,2020-10-27,1410
2020-10-27 14:15:00,236.41,2020-10-27,1415
2020-10-27 14:20:00,236.7,2020-10-27,1420
2020-10-27 14:25:00,237.02,2020-10-27,1425
2020-10-27 14:30:00,236.87,2020-10-27,1430
2020-10-27 14:35:00,236.44,2020-10-27,1435
2020-10-27 14:40:00,236.27,2020-10-27,1440
2020-10-27 14:45:00,236.62,2020-10-27,1445
2020-10-27 14:50:00,236.3,2020-10-27,1450
2020-10-27 14:55:00,236.9,2020-10-27,1455
2020-10-27 15:00:00,237.21,2020-10-27,1500
2020-10-28 09:35:00,235.0,2020-10-28,0935
2020-10-28 09:40:00,235.41,2020-10-28,0940
2020-10-28 09:45:00,238.25,2020-10-28,0945
2020-10-28 09:50:00,236.15,2020-10-28,0950
2020-10-28 09:55:00,236.76,2020-10-28,0955
2020-10-28 10:00:00,236.8,2020-10-28,1000
2020-10-28 10:05:00,234.3,2020-10-28,1005
2020-10-28 10:10:00,232.8,2020-10-28,1010
2020-10-28 10:15:00,232.95,2020-10-28,1015
2020-10-28 10:20:00,231.04,2020-10-28,1020
2020-10-28 10:25:00,233.06,2020-10-28,1025
2020-10-28 10:30:00,232.93,2020-10-28,1030
2020-10-28 10:35:00,234.36,2020-10-28,1035
